t,traj_0,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9
0.000000000000000000e+00,1.000000000000000222e+00,1.000000000000003775e+00,1.000000000000107914e+00,1.000000000000033529e+00,1.000000000000043521e+00,1.000000000000030642e+00,1.000000000000030198e+00,9.999999999999965583e-01,1.000000000000010436e+00,1.000000000000016875e+00
1.000000000000000021e-02,8.954435611191509103e-01,8.793078422851091647e-01,9.730023587265023144e-01,8.376811603166682829e-01,3.522882647847945248e-01,9.169036557186663883e-01,7.725733686859103111e-01,9.653679181587360159e-01,1.473614786619457662e-01,5.843082741069143271e-01
2.000000000000000042e-02,8.141826199754006455e-01,8.104076692515356228e-01,9.113934834539375585e-01,7.763094139929882509e-01,7.233520673078017715e-01,5.983031948877419737e-01,5.546739660356221346e-01,9.311845525838662319e-01,7.066019222058891325e-01,3.133094581300387982e-01
2.999999999999999889e-02,6.426925565255878769e-01,6.393103710658686323e-01,8.750041687523013589e-01,7.212019555439342922e-01,5.842801330100769741e-01,3.463593415729671610e-01,2.600111390234530750e-01,8.438642761168937412e-01,2.692880556009945581e-01,1.384036932198312864e-01
4.000000000000000083e-02,4.615393078703675100e-01,6.153315017233217388e-01,7.852085394321758338e-01,9.143823986527224168e-01,3.665265436633129981e-01,6.476562464415526188e-01,3.265188047202474686e-01,8.194179482691605898e-01,9.008858378269455347e-01,9.889620503690729758e-02
5.000000000000000278e-02,7.613468741922647665e-01,8.468624161767117631e-01,8.919106632117947964e-01,6.878911791451322033e-01,8.756551778289690668e-01,8.822970741643096915e-01,6.683338640712073175e-01,8.951240956063076792e-01,4.875358625893020381e-01,3.884947602429701385e-01
5.999999999999999778e-02,7.191790648089720905e-01,8.341953178457159890e-01,9.370065048494581328e-01,8.428833491542698786e-01,6.611248220876173587e-01,5.902761218625982576e-01,3.718038435276125320e-01,9.521820456249757703e-01,9.279286371053457882e-01,7.921133324813196541e-01
7.000000000000000666e-02,8.913601738854518564e-01,7.794527242297653036e-01,8.497039985258937334e-01,9.741396735067148205e-01,9.010952196593107200e-01,9.103521944500355678e-01,7.649088444200115022e-01,9.613223110045958641e-01,8.205478928631719793e-01,6.149603457619995384e-01
8.000000000000000167e-02,9.061455681574511756e-01,7.901211264455746397e-01,9.512919544071540834e-01,9.561855194545990644e-01,8.555768353588192321e-01,9.605659080735243771e-01,3.087049758696537305e-01,9.292932028324017990e-01,8.193358745927526998e-01,5.813242296623502003e-01
8.999999999999999667e-02,7.529437500822346863e-01,7.496819417325000234e-01,8.645279668721130850e-01,8.340048623597589028e-01,7.121399437334861027e-01,9.543710789016521812e-01,8.030915242316831737e-01,9.392794233182465424e-01,3.499625478866832395e-01,6.964206797360430468e-01
1.000000000000000056e-01,7.839999515490091442e-01,6.363024898411547836e-01,8.413386913422183921e-01,7.708144582838452052e-01,5.033838233796779082e-01,8.515031131382856389e-01,5.887729228954627914e-01,8.958688170248692018e-01,6.425973438749095212e-01,3.310580358590610728e-01
1.100000000000000006e-01,6.571738197848782104e-01,7.248390770662417326e-01,8.795990895106028384e-01,6.104029884036065168e-01,8.451563042649595792e-01,3.684360808946717802e-01,8.339036392871059800e-01,9.248101760190865495e-01,1.924686415780121340e-01,3.005407316437643805e-01
1.199999999999999956e-01,6.279362728162823926e-01,7.468825762410381541e-01,8.542706099735065672e-01,8.129543824029674681e-01,5.990345691680436513e-01,2.629769220027386445e-01,4.792702543432175166e-01,8.763236571267267738e-01,8.009222607554054019e-01,3.279241486447059262e-01
1.300000000000000044e-01,8.078873119749042653e-01,7.925990688031422371e-01,9.354411756164427993e-01,9.288924764347539220e-01,7.216777593353669307e-01,5.297909675227248094e-01,2.569124661975278334e-01,9.412788570538263011e-01,6.632220091294843689e-02,1.870537708765040719e-01
1.400000000000000133e-01,8.356463726713830864e-01,7.945759506787604121e-01,9.611603197151828981e-01,9.112423226363702833e-01,6.873901811366323056e-01,9.955081184588313592e-01,2.106933569118092930e-01,9.595398308774066853e-01,8.937873831985172490e-01,1.152274509166257982e-01
1.499999999999999944e-01,7.476973797113060094e-01,8.120290381318105988e-01,9.444917088069018085e-01,8.934973752418591264e-01,2.418845682741387337e-01,7.672719501140771170e-01,4.380137058628300051e-01,9.518906818270724823e-01,7.360434386534412399e-01,4.611128704037806836e-01
1.600000000000000033e-01,7.478769192706258284e-01,8.182867396276202188e-01,9.015460085438115057e-01,8.584517628344975337e-01,8.552435177892105944e-01,9.222055453522284285e-01,8.879554368783022511e-01,8.991886305716570993e-01,4.871238864333220508e-01,6.447089989777601282e-01
1.700000000000000122e-01,6.105790659137160237e-01,6.415184944566496572e-01,8.316517438217227998e-01,9.179515738512575851e-01,3.299633241420589780e-01,7.909801958026357882e-01,5.446756695692981376e-01,8.409268854547998773e-01,6.268289434463266696e-01,4.355030981485761288e-01
1.799999999999999933e-01,8.472730566956082621e-01,7.024059859813904794e-01,8.185877909161293209e-01,6.878350826898751436e-01,6.329587371397894513e-01,8.845030898706838229e-01,7.083142165188300865e-01,8.292322442132520344e-01,5.551297823207060889e-01,4.434195310977206983e-01
1.900000000000000022e-01,7.163265018709964460e-01,7.912159913700531622e-01,8.555407135482864245e-01,5.750313586529441912e-01,5.434529393894734772e-01,8.935931018164180450e-01,3.840486462391677902e-01,9.252866595042300579e-01,6.325580109911682625e-01,2.269731734926980216e-01
2.000000000000000111e-01,8.017499535288193924e-01,6.606639499098798662e-01,8.121398060419025011e-01,7.961341939291689540e-01,3.257142512873149598e-01,4.324672727888375090e-01,3.328736419451366890e-01,9.491208734072585917e-01,7.725930306152207772e-01,2.828182518884386765e-01
2.099999999999999922e-01,9.665636537251653948e-01,8.108155129148273410e-01,9.018957834690456421e-01,9.710816154694579261e-01,8.108252213883707649e-01,4.353249606974810004e-01,5.518750828407485987e-01,9.688605941212907746e-01,4.733459352741441473e-01,7.587126178298841950e-01
2.200000000000000011e-01,8.510563695779429505e-01,7.688886615543211178e-01,8.439511344209034149e-01,7.676312106356346643e-01,5.551578483910597495e-01,5.678332955017344474e-01,4.242271501185395088e-01,9.547155514795476750e-01,8.844765547207193990e-01,8.266608904945398351e-01
2.300000000000000100e-01,7.961047739893025721e-01,6.042130535442623573e-01,7.343087706229770584e-01,9.307995055108930771e-01,6.796931748647763172e-01,9.182212525941386705e-01,6.181942178262250787e-01,9.024666403382507474e-01,4.640517945293552438e-01,3.745860633973643883e-01
2.399999999999999911e-01,5.406369084672422165e-01,5.494561340410993866e-01,8.067803719742578927e-01,8.602016265018241903e-01,4.571273383313433358e-01,7.078562208067747941e-01,3.777986133307401628e-01,8.479169916082612835e-01,3.515090572164717431e-01,3.801397633855005398e-01
2.500000000000000000e-01,6.153887497207041202e-01,5.700488537712659065e-01,7.370006008578219303e-01,8.824364655927758871e-01,3.740986737724544819e-01,7.204872067072130015e-01,5.498826763567906672e-01,8.181742392094483174e-01,4.461300137937435073e-01,3.591022804869367646e-02
2.600000000000000089e-01,8.245532083661263334e-01,6.548409203791227817e-01,7.804931558177792272e-01,6.677209639836044763e-01,4.325070452626194606e-01,5.239260362310871333e-01,7.056155669202081038e-01,8.590047266170515172e-01,5.184464256228292767e-01,3.399845966109290019e-01
2.700000000000000178e-01,7.421434221651530549e-01,6.821798868412571881e-01,8.758516495258820145e-01,6.181155002156772937e-01,8.294614293707415209e-01,7.263262619537202980e-01,7.841266616872768491e-01,9.100941398419213346e-01,6.091439199773899249e-01,8.835944396562158687e-01
2.800000000000000266e-01,8.680616291753486813e-01,6.702733293394673719e-01,8.544498322623268471e-01,6.471077374926369474e-01,5.538691118362005783e-01,9.729710341005854968e-01,6.172512423119306257e-01,9.607800926104248518e-01,3.728367390871424325e-01,6.586594303231264602e-01
2.899999999999999800e-01,8.606405320635998057e-01,5.971699497427886971e-01,8.593822876028965885e-01,9.088362627677717409e-01,3.907167666816462881e-01,6.412696266902538911e-01,3.659310275069820872e-01,8.964991512301672127e-01,8.527884160223659915e-01,2.626276347014951384e-01
2.999999999999999889e-01,7.639723283371367968e-01,6.255858182024955916e-01,8.430905693478035756e-01,8.477566353546140965e-01,2.741703174920526731e-01,6.764943507505175591e-01,1.360771170536700936e-01,9.320982668386424974e-01,3.614881712263782187e-01,1.651031624196003800e-01
3.099999999999999978e-01,6.320043326934897676e-01,5.601603785743632935e-01,7.780797196291245887e-01,8.792883802631610290e-01,9.444830666096847016e-02,7.130207459356743271e-01,8.727128833026742694e-02,8.718967260578192047e-01,6.686786859343349931e-01,8.259058617696590776e-02
3.200000000000000067e-01,5.324014787767445966e-01,5.727637074544837947e-01,7.534338282329969827e-01,6.277575402482343803e-01,6.658238290255086289e-01,7.416856504963452723e-01,6.240067473193490200e-01,8.398195973605470099e-01,2.973085926579226435e-01,2.578678430572680647e-01
3.300000000000000155e-01,6.133335743967015530e-01,5.196058281632045528e-01,7.932601140001800388e-01,7.878769413607870087e-01,3.145090395037067887e-01,8.424289397776394406e-01,1.961877167521291210e-01,8.385239437919134176e-01,7.228927215968748987e-01,6.561964519493458381e-01
3.400000000000000244e-01,7.330745390558859320e-01,5.429812648359823024e-01,7.755293581677545900e-01,8.454187809887525606e-01,4.113974100663527200e-01,5.430684764411252141e-01,5.495534545535092352e-01,8.306706281047069318e-01,7.113121220679418100e-01,3.601353086768157574e-01
3.500000000000000333e-01,7.490033840704611867e-01,6.535131922526706827e-01,8.192328777572189802e-01,6.457741375351898627e-01,1.537034304539694751e-01,2.958630167286526169e-01,3.544914130942531383e-01,9.069234145727239627e-01,6.664787995286454159e-01,4.406533572618221428e-01
3.599999999999999867e-01,7.852423376804695820e-01,5.380880251614941212e-01,7.684977684577606327e-01,5.272440579771275893e-01,1.178594045262949391e-01,5.590934574553090286e-01,3.727212616710351423e-01,8.696675009932339773e-01,6.247609609199998859e-01,6.427821394057601223e-01
3.699999999999999956e-01,6.669898804402258907e-01,5.414350500925785292e-01,7.443745089410661597e-01,7.836602249773664264e-01,5.484821010901279603e-01,8.756182714679149326e-01,4.640700688163268417e-01,8.514152397272086725e-01,8.241169375717919410e-01,6.662482305221985035e-01
3.800000000000000044e-01,5.702451280971567726e-01,4.441713046835659151e-01,7.277709737863438111e-01,7.703572960013046478e-01,3.489866610652187506e-01,7.702497892809737623e-01,5.282004436654236246e-01,7.967710401543648402e-01,2.276038335599328832e-01,5.023772068481737740e-01
3.900000000000000133e-01,5.412271158310285601e-01,4.540630951023854056e-01,6.376635874047362762e-01,7.225672911988438862e-01,5.152561677858036315e-01,7.241175407303548361e-01,3.404180755308496842e-01,8.138894726376875166e-01,5.139193472459400169e-01,3.968717237297183509e-01
4.000000000000000222e-01,5.323272662390409193e-01,4.967621811900860274e-01,7.061338287598907248e-01,6.248423761021190126e-01,1.721308167151121837e-01,7.760037159767906312e-01,3.114272390643810229e-01,8.571479578448638614e-01,1.780394809212924867e-01,-4.671846531278690817e-02
4.100000000000000311e-01,6.549020517473076453e-01,4.257280950928142849e-01,7.100430143613748468e-01,6.632468566199317683e-01,7.380049444174999196e-02,6.186107217105745182e-01,1.964929479315765670e-01,8.888821736106549132e-01,8.317285916122975076e-01,1.515500397349640038e-01
4.199999999999999845e-01,7.667458702356468869e-01,4.591592627124832515e-01,7.180488326747272998e-01,7.203483682456797155e-01,3.258947809973794518e-01,9.060148383678845452e-01,3.017675045285200253e-01,8.984982461875398174e-01,1.417789798790017042e-01,5.208087035118554864e-01
4.299999999999999933e-01,6.988828804181634879e-01,4.807302942064479168e-01,7.025422567175564348e-01,5.893927347534424488e-01,6.340704146903135552e-01,5.321195299373516763e-01,4.915434330038868649e-01,8.746019197101941867e-01,8.188729119881370533e-01,8.651345324137166282e-01
4.400000000000000022e-01,6.924464171783205613e-01,3.893394987199799706e-01,6.310251050869567502e-01,5.912384245651254311e-01,3.885046286604214583e-01,2.866414206891406691e-01,3.890579391992579628e-01,8.377647018557248249e-01,4.534608104348373248e-01,6.432084691536174015e-01
4.500000000000000111e-01,5.672573415309171141e-01,3.805509301806896394e-01,5.805401224003292615e-01,6.154958778963773858e-01,2.114542072811109730e-01,5.268635039875907422e-01,2.410517580501553569e-01,7.719450264494147618e-01,6.222734631069625211e-01,7.061435318659072813e-01
4.600000000000000200e-01,5.817114467695447821e-01,4.668557597231171585e-01,5.350954455879467497e-01,6.151668954580966631e-01,1.030607121542622025e-02,8.059830715748290686e-01,2.415470879121904280e-01,7.302827032665578644e-01,3.614607746748344508e-01,2.341900552090324730e-02
4.700000000000000289e-01,4.996598809933207597e-01,4.195070626702502858e-01,5.422720064193597977e-01,6.032543801465644062e-01,7.726595772994521161e-02,8.039881246491362710e-01,5.717338451969398994e-02,7.388007442773198985e-01,6.341779519138817101e-01,9.949269233870115803e-02
4.799999999999999822e-01,5.963022768406682772e-01,3.964006080229554030e-01,5.583764537248723236e-01,5.339674829534424294e-01,6.601465448098445821e-01,6.928235289043659373e-01,3.076060003842443491e-01,7.787915301617094332e-01,5.785697493048492790e-01,4.795052035079169217e-01
4.899999999999999911e-01,7.369708944286580410e-01,3.861498254522565121e-01,5.053861028103431297e-01,3.695818615558952858e-01,3.418616588413195823e-01,6.564095988725993092e-01,2.003172312671373800e-01,7.991156638862716433e-01,8.042458167386723478e-01,4.582713160001346542e-01
5.000000000000000000e-01,7.400954945256298378e-01,3.689659621831375969e-01,4.669640479030476854e-01,5.930265319889141962e-01,2.894483303353552195e-01,3.923915614402562202e-01,4.378942829131222680e-01,7.963844870684417820e-01,1.022011387522187842e-01,5.068076726170371860e-01
5.100000000000000089e-01,6.846086130215669474e-01,3.755718660406781595e-01,4.597883908696016042e-01,5.877058967770966147e-01,5.269365287123179559e-02,8.055925492297162371e-01,3.562071800833501722e-01,7.746179712491846336e-01,7.107216534370114358e-01,5.268293340483514164e-01
5.200000000000000178e-01,5.794613234457571815e-01,3.466993307696977777e-01,3.779019748417194458e-01,5.126479010583934182e-01,3.062292030874578380e-02,6.092848466599750656e-01,3.108111397351265848e-01,7.756022799236119702e-01,1.622058395602375136e-01,4.346055808218239336e-01
5.300000000000000266e-01,6.623455604115107143e-01,3.915421771148848151e-01,3.628976911126648996e-01,4.363979032279880488e-01,4.315283022011792147e-01,4.666358041814682167e-01,6.014637010916065174e-01,7.185800528517285457e-01,4.549911889240904062e-01,4.724737035150069486e-01
5.400000000000000355e-01,5.577435608980900739e-01,3.771527279017508061e-01,3.659541245775578266e-01,5.473057868526112202e-01,4.248315512264574934e-01,6.464567213645119326e-01,4.516365137972265242e-01,7.454495570748990163e-01,1.959035276702285888e-01,7.223257872093679088e-01
5.500000000000000444e-01,6.073613790629309728e-01,2.940850840689946399e-01,3.445599168504534515e-01,5.180968094005116154e-01,5.651086479751159519e-01,7.757781793915466961e-01,3.405978180193084404e-01,7.139288559643366394e-01,7.210372354026515218e-01,1.563473662836856876e-02
5.600000000000000533e-01,5.664998165928637475e-01,3.313779483394070358e-01,3.896044945709521978e-01,4.536568026166897805e-01,1.999570608886364620e-01,8.171825663602106937e-01,2.551717973941163842e-01,7.801986687014569322e-01,5.965139103735658255e-01,3.456037581453809682e-01
5.700000000000000622e-01,6.420232977624473758e-01,3.260294956251778009e-01,3.705732205950308389e-01,2.898523710138969367e-01,4.152272488905348058e-02,5.454385950218962886e-01,1.072320270908432571e-01,7.510653038106656076e-01,6.825180868827741554e-01,1.231540357420906201e-01
5.799999999999999600e-01,5.556803309706165317e-01,3.433861180261323365e-01,3.505324327918538097e-01,4.324077190751720035e-01,2.182369160484268489e-01,3.413584701200591542e-01,4.779378482662952066e-02,7.292657719547172013e-01,6.654836682870877151e-01,1.562244574031621258e-01
5.899999999999999689e-01,4.682375166088704188e-01,3.159788142360795415e-01,3.217736403949412738e-01,4.142938761656017044e-01,5.065800804337869945e-01,2.028865153455404469e-01,2.700364676562416189e-01,6.819627316928272842e-01,5.244721509248548852e-01,4.827611537696025468e-01
5.999999999999999778e-01,4.514273228983489150e-01,2.954949767315713238e-01,3.080639964226517535e-01,4.475275328925041873e-01,4.326969611549236205e-01,5.566155720779907279e-01,1.864604225651356750e-01,6.552567600576771900e-01,3.938041850115170384e-01,5.920352062139935256e-01
6.099999999999999867e-01,5.709895863626004431e-01,3.215244783574414678e-01,3.071493514061911512e-01,4.474475544762377410e-01,2.854000997540960816e-01,6.690313651293037234e-01,3.322984133826167863e-01,6.940104481130497938e-01,3.934757041680877476e-01,-9.722383549927177127e-02
6.199999999999999956e-01,5.305148820601138793e-01,2.993163816318746284e-01,3.249368914433051758e-01,4.256960876107354075e-01,1.200237142178177951e-01,6.420533044076894846e-01,3.735293506759815307e-01,6.830310113899275004e-01,2.077889994312994149e-01,3.039552130815038611e-01
6.300000000000000044e-01,5.847204140005483053e-01,2.827770953781105767e-01,3.496275076365867873e-01,3.523950143366532117e-01,6.635879768953494018e-02,7.488161830473777369e-01,1.550231088290999759e-01,6.855223409457931183e-01,7.478838360950921249e-01,4.258649582240180975e-01
6.400000000000000133e-01,5.447124192253793851e-01,3.265065053345935220e-01,3.475624934907604602e-01,3.568128120517772284e-01,4.653226366695388250e-01,6.923312534272303420e-01,2.428437158759748082e-01,6.758674295482109962e-01,1.736252595977894886e-01,3.700098076794182678e-01
6.500000000000000222e-01,4.797160150425795466e-01,3.014779165769635449e-01,3.330898676294705152e-01,2.411249733621079472e-01,2.849263953291059637e-01,6.977660881107382584e-01,3.152079685395695052e-01,6.554778807949365182e-01,3.712572831171173648e-01,5.186485374146055927e-01
6.600000000000000311e-01,4.211038107979256928e-01,2.731027063640857899e-01,3.210565833207443265e-01,2.456284940807122175e-01,2.841264842383952050e-01,4.914035599573773894e-01,4.888828692854357838e-01,6.104316074088348421e-01,4.257862673118442132e-01,3.932028061789363260e-01
6.700000000000000400e-01,3.489190773807374080e-01,3.487481425274324143e-01,3.190973221601546839e-01,2.854187469821757861e-01,2.005862869364740397e-01,1.657185703885039330e-01,4.983305117106394122e-01,5.705749380922826575e-01,3.350576573623093024e-01,2.016468888927753222e-01
6.800000000000000488e-01,3.788406306000979828e-01,3.016023599192715343e-01,2.879846650090818194e-01,3.069802522854152005e-01,6.048521036939369377e-02,2.167917763847730939e-01,2.523522628785850874e-01,5.796279682038358860e-01,4.087502826749065399e-01,1.243823070298864658e-01
6.900000000000000577e-01,4.680316278726968093e-01,2.656808104847461216e-01,3.093433899971073098e-01,2.884382700854328796e-01,3.345866330644154951e-01,4.792585300961827444e-01,2.991342875373268484e-01,6.272476712726658965e-01,4.455128174311004385e-01,5.686985872048904156e-01
7.000000000000000666e-01,5.464895918593082325e-01,2.493611459918952666e-01,3.333149498562330004e-01,2.451407468607810503e-01,3.252629810785340192e-01,6.956020963132825141e-01,2.805247337155336584e-01,6.248869220443783457e-01,6.594466511091370275e-01,2.738851985721879601e-01
7.099999999999999645e-01,5.370751528035693223e-01,2.224931010982159341e-01,3.025582085865297644e-01,2.677933446933663530e-01,4.381313776778874569e-01,6.744681706178479175e-01,3.315534892415097912e-01,5.913869330802407065e-01,4.719328915154267778e-01,5.572980437515339114e-01
7.199999999999999734e-01,4.753978229555772539e-01,2.501627654083493635e-01,3.286933970825946516e-01,2.507256179853249445e-01,2.672815773294134889e-01,6.141987902852951153e-01,1.291441745559074594e-01,6.063844894291963161e-01,4.885384223458376085e-01,3.224411798239086302e-01
7.299999999999999822e-01,4.022670275400664908e-01,2.471861968271102106e-01,2.971181780074287349e-01,1.681069818987864783e-01,1.450727606755329857e-01,4.511533140407365527e-01,5.545422053496538300e-03,5.670521365946337156e-01,2.613056353909741780e-01,4.664733183772742930e-01
7.399999999999999911e-01,3.844656967473363274e-01,2.829387219827834699e-01,2.839264769428766488e-01,1.565130997444786898e-01,2.283479340562649396e-01,5.477598864484640728e-01,1.746725220829117506e-02,5.293883861785062539e-01,3.403360035900480640e-01,6.868967479737261850e-02
7.500000000000000000e-01,2.691575785756808448e-01,2.841431118216518059e-01,2.771142921687036464e-01,2.222664777404800007e-01,3.609371129626987029e-01,5.267149683212711819e-01,1.058137386118416234e-01,4.943888753562452609e-01,2.771895793907178107e-01,2.303561149281111720e-01
7.600000000000000089e-01,3.770880164185358430e-01,2.106453779242730417e-01,2.453614269614179111e-01,1.994559070448423399e-01,3.958142402561720674e-01,2.258246662307682451e-01,1.684451230600333693e-01,5.006606133109487988e-01,1.420931749385665188e-01,2.595593606112351487e-02
7.700000000000000178e-01,3.349070969779887608e-01,1.576875964705425903e-01,2.428734974748636422e-01,2.230470048174919007e-01,3.118817525262465029e-01,3.907374901525067501e-01,2.383952486062445586e-01,5.179362984841603401e-01,4.564068198205714078e-01,3.155339255712413249e-01
7.800000000000000266e-01,4.014877242665580437e-01,1.667854284660855446e-01,2.350695705073422015e-01,1.956438985261497732e-01,2.149141449362892420e-01,4.581761272701767029e-01,2.846545106360580113e-01,5.201537211637512481e-01,4.549746289130349730e-01,4.408823348713318269e-01
7.900000000000000355e-01,4.221371147646038047e-01,1.891346443536245647e-01,2.058858329360135075e-01,1.888639538183524424e-01,4.974482439284279994e-02,5.880131223913103167e-01,2.106080397761061485e-01,4.770596768899637574e-01,1.659012572019120391e-01,4.301663008598524129e-01
8.000000000000000444e-01,3.507827002261033611e-01,2.333607248130253886e-01,2.003898927542570874e-01,1.633360934118122110e-01,3.212678454498776870e-01,5.320188456629995066e-01,4.582756663845357070e-01,4.999598328320655760e-01,4.921030916505016450e-01,5.441522735016417478e-01
8.100000000000000533e-01,3.355378036284863419e-01,2.106134510950664895e-01,1.728882182225692510e-01,1.649502113485671329e-01,2.188343927268875388e-01,3.503999296396081986e-01,4.014534797217544915e-01,4.562031564328724587e-01,2.288913386630292424e-01,4.209348804672706224e-01
8.200000000000000622e-01,3.796821326505170902e-01,2.273336906432971150e-01,1.467230209252524953e-01,1.439747495713548653e-01,2.668335817510046337e-01,2.125054257583215422e-01,3.597906717385467856e-01,4.534161206990262039e-01,3.925024693997673508e-01,1.949979050830304705e-01
8.300000000000000711e-01,3.004275588141557818e-01,2.306613808945477684e-01,1.476945224464141782e-01,1.724395960688691332e-01,2.931658652120796016e-01,3.500699606523929308e-01,1.704441139847926168e-01,4.570604449736081487e-01,2.371511638797642596e-01,6.301953224799199116e-02
8.399999999999999689e-01,3.834640691853309358e-01,1.552031949061033755e-01,1.206634948707736438e-01,1.488492544722773703e-01,4.638094942282817990e-02,5.046537884815106567e-01,9.481641620365847956e-02,4.548737430817368366e-01,4.128962359734834608e-01,2.414517637535704697e-01
8.499999999999999778e-01,3.361332330049114914e-01,1.371631787561328475e-01,1.030907001869394019e-01,1.651090780182221940e-01,2.342406060949185076e-01,2.860251677805967230e-01,7.048395237355643828e-02,4.405679727331789364e-01,4.785208668587993541e-01,1.089720776313711642e-01
8.599999999999999867e-01,3.286908232713737776e-01,1.621616692876181043e-01,9.307774538359012140e-02,1.141723303497185205e-01,1.752414801483885842e-01,4.289271524020344950e-01,9.485417132444691479e-02,4.170380952926679430e-01,3.762736715351446826e-01,4.148698858511934429e-01
8.699999999999999956e-01,3.113203991302756490e-01,1.930730348865579982e-01,7.416894817881750090e-02,1.069523476568026848e-01,2.690488067773230685e-01,3.707345364150598233e-01,1.828383734497075752e-01,3.902286426198846581e-01,2.604053965247783986e-01,3.292853190519103856e-01
8.800000000000000044e-01,2.601602570533824710e-01,2.673099879790991618e-01,7.166074934255496631e-02,1.223899535610497996e-01,2.828249682306957502e-01,3.774621707309138707e-01,6.201977255568751762e-02,3.899142953096613740e-01,3.242072370220737687e-01,4.389065314928465300e-01
8.900000000000000133e-01,3.507363035163211240e-01,2.497170067322692921e-01,6.696325832013158563e-02,1.208308896809987820e-01,1.854681096628161552e-01,3.964583543117910502e-01,1.391071081927309372e+01,3.720845067719824040e-01,2.383366461789932778e-01,2.463457379269690080e+02
9.000000000000000222e-01,2.846155219777886658e-01,1.877210606421722827e-01,6.514872751562382491e-02,8.551616129731440252e-02,1.929374947408382113e-01,2.331844101916441536e-01,7.050101555561885669e-02,3.600759322231763537e-01,3.348218534520518985e-01,2.470325879832768468e-01
9.100000000000000311e-01,3.034768453229998997e-01,1.690788866969797355e-01,5.928445530489573345e-02,1.133062348584930878e-01,1.956011435151971678e-01,1.253452809870359841e-01,7.228030483970555864e-02,3.861667177461346467e-01,1.028384891966653975e-01,4.512540409809136233e-02
9.200000000000000400e-01,2.981372126677532819e-01,1.488025048644935899e-01,5.407667690829789237e-02,1.157327278933215908e-01,2.189503107945832139e-01,2.523365941717922167e-01,1.126711507469046192e-01,3.586111293695914970e-01,4.655438708126403147e-01,1.703796290688072146e-01
9.300000000000000488e-01,2.468955938587994170e-01,1.643425014200158574e-01,5.394740340999311379e-02,1.048075610797395696e-01,2.031831489236488875e-01,3.995698161434979023e-01,2.215385353389886791e-01,3.590373075958601112e-01,1.339922063211235748e-01,2.680879282006167763e-01
9.400000000000000577e-01,2.272190421702999508e-01,2.038960900472753524e-01,5.466880482014449538e-02,7.600306068904949530e-02,2.098331457553655743e-01,3.041835516811662865e-01,8.342099386946781880e-01,3.396415765072500759e-01,2.739403761952164396e-01,4.513073204767212854e-01
9.500000000000000666e-01,1.688968630665818871e-01,2.715024307227982825e-01,5.405805450969233816e-02,6.701072799620966247e-02,9.047522104273282573e-02,3.162950686429167324e-01,3.837968502337689358e+01,3.274508702916549274e-01,1.887385567524347385e+00,2.422466307772974392e-01
9.599999999999999645e-01,1.691564139475071338e-01,2.833684839871757344e-01,6.275068251327405033e-02,8.049385229209136960e-02,1.930196711032474421e-01,2.748301039532172751e-01,3.368123567887151837e-01,3.113975420312423137e-01,3.109839065344089382e-01,3.801190984447128662e-01
9.699999999999999734e-01,2.423647095281489527e-01,1.769247468798317569e-01,7.378154142557823147e-02,8.596697678839934631e-02,1.107963806976523108e-01,2.899181306761031141e-01,1.338071456830970674e-01,2.876015961602737536e-01,2.698362891902174043e-01,1.684020993579354586e-01
9.799999999999999822e-01,1.878984762592128543e-01,1.514887553681374399e-01,7.796752014847796453e-02,8.802551874999674231e-02,1.314664785590721474e-01,3.660653738854338091e-01,1.622326483804245600e-01,2.949549875346982875e-01,3.462508692414247302e-01,7.650781209686309536e-02
9.899999999999999911e-01,2.143617758712983989e-01,1.825372925692524684e-01,9.478824827476974024e-02,9.488187348749081707e-02,1.740625188265826351e-01,2.322687006717628067e-01,9.649661178922654126e-02,3.018735510253811594e-01,3.392733469076960051e-01,4.465403409874996177e-01
